ppm,x=0.75 xPbO.(1-x)B2O3
2839.3834, 3718236.500000
2838.6543, 1870268.500000
2837.9252, 3911092.000000
2837.1961, 1885512.000000
2836.4671, 1682488.000000
2835.7380, 684376.500000
2835.0089, 2099339.500000
2834.2798, 2636975.000000
2833.5508, 1697952.000000
2832.8217, 2432140.500000
2832.0926, 1721295.000000
2831.3635, 1986563.000000
2830.6345, 1416265.000000
2829.9054, 1066797.000000
2829.1763, 816843.500000
2828.4472, 1168991.000000
2827.7182, 2088500.500000
2826.9891, 3005541.000000
2826.2600, 2559407.000000
2825.5309, 3924136.500000
2824.8019, 5863539.500000
2824.0728, 4777336.500000
2823.3437, 10535140.000000
2822.6146, 13811413.000000
2821.8856, 9188753.500000
2821.1565, 4137963.500000
2820.4274, 4038391.500000
2819.6983, 1871884.000000
2818.9693, 3273743.500000
2818.2402, 2492658.000000
2817.5111, 2000294.500000
2816.7820, 816706.500000
2816.0530, 1752191.500000
2815.3239, 2294523.000000
2814.5948, 2432672.500000
2813.8657, 3220262.500000
2813.1367, 1615315.500000
2812.4076, 971679.000000
2811.6785, 1512071.000000
2810.9494, 2624290.500000
2810.2204, 1407882.000000
2809.4913, 1831864.000000
2808.7622, 2378899.000000
2808.0331, 1319034.500000
2807.3041, 3595022.000000
2806.5750, 3570181.500000
2805.8459, 5672074.000000
2805.1168, 5903917.000000
2804.3878, 8232160.500000
2803.6587, 12423885.000000
2802.9296, 10310236.500000
2802.2005, 4495109.500000
2801.4715, 3650074.000000
2800.7424, 2704849.500000
2800.0133, 1788863.500000
2799.2842, 1304398.000000
2798.5552, 1704291.500000
2797.8261, 1062067.000000
2797.0970, 985885.000000
2796.3679, 1351017.500000
2795.6389, 1232839.500000
2794.9098, 2466194.000000
2794.1807, 1102898.500000
2793.4516, 948219.500000
2792.7226, 573422.500000
2791.9935, 2295925.500000
2791.2644, 2251563.500000
2790.5353, 1337997.500000
2789.8063, 3271012.500000
2789.0772, 1379279.000000
2788.3481, 2072622.000000
2787.6190, 3003177.000000
2786.8900, 3846069.000000
2786.1609, 4983589.500000
2785.4318, 7071945.000000
2784.7027, 12275902.000000
2783.9736, 12640662.000000
2783.2446, 6727391.000000
2782.5155, 2679118.000000
2781.7864, 4104108.000000
2781.0573, 3543794.000000
2780.3283, 2559505.000000
2779.5992, 1692096.000000
2778.8701, 1560912.000000
2778.1410, 926200.500000
2777.4120, 2198690.000000
2776.6829, 1088926.500000
2775.9538, 1318804.500000
2775.2247, 1857349.500000
2774.4957, 1267086.000000
2773.7666, 1150118.000000
2773.0375, 1512092.500000
2772.3084, 2553583.500000
2771.5794, 1014026.500000
2770.8503, 2959322.000000
2770.1212, 2978488.500000
2769.3921, 1072281.500000
2768.6631, 2264933.500000
2767.9340, 2864932.000000
2767.2049, 4025384.000000
2766.4758, 4852589.500000
2765.7468, 11717422.500000
2765.0177, 15415431.500000
2764.2886, 10921900.000000
2763.5595, 3040653.500000
2762.8305, 3589789.000000
2762.1014, 4232015.000000
2761.3723, 3846078.500000
2760.6432, 3096813.500000
2759.9142, 2194889.500000
2759.1851, 1943011.500000
2758.4560, 3974520.000000
2757.7269, 3160740.000000
2756.9979, 1303004.000000
2756.2688, 2739359.000000
2755.5397, 1473386.000000
2754.8106, 744664.500000
2754.0816, 1425098.000000
2753.3525, 3136471.500000
2752.6234, 2566209.000000
2751.8943, 1907722.000000
2751.1653, 2635288.000000
2750.4362, 3325689.000000
2749.7071, 4118974.000000
2748.9780, 3080296.500000
2748.2490, 5124065.500000
2747.5199, 3933719.000000
2746.7908, 9933974.000000
2746.0617, 16918598.000000
2745.3327, 14813744.000000
2744.6036, 6264783.500000
2743.8745, 2242787.000000
2743.1454, 2646094.500000
2742.4164, 2934157.500000
2741.6873, 2555575.000000
2740.9582, 1535465.500000
2740.2291, 1970559.000000
2739.5001, 3294822.500000
2738.7710, 3339829.000000
2738.0419, 889224.000000
2737.3128, 1749727.000000
2736.5838, 1127027.500000
2735.8547, 629636.000000
2735.1256, 560674.500000
2734.3965, 2276361.000000
2733.6675, 3057081.000000
2732.9384, 2461481.000000
2732.2093, 1627047.500000
2731.4802, 3781690.000000
2730.7512, 6440053.500000
2730.0221, 4451114.000000
2729.2930, 5544440.500000
2728.5639, 5966162.500000
2727.8349, 7391506.500000
2727.1058, 17258475.000000
2726.3767, 19108405.000000
2725.6476, 10913848.500000
2724.9186, 3794469.000000
2724.1895, 3980298.000000
2723.4604, 2182548.500000
2722.7313, 3207545.500000
2722.0023, 1237158.000000
2721.2732, 1533491.000000
2720.5441, 1981430.500000
2719.8150, 1798821.000000
2719.0860, 1368750.500000
2718.3569, 278374.000000
2717.6278, 176446.000000
2716.8987, 1617026.500000
2716.1697, 1807198.000000
2715.4406, 369773.000000
2714.7115, 1779219.000000
2713.9824, 2181281.500000
2713.2534, 2363374.000000
2712.5243, 1845814.500000
2711.7952, 5944897.500000
2711.0661, 6286667.500000
2710.3371, 5131097.000000
2709.6080, 7749046.000000
2708.8789, 6755654.500000
2708.1498, 15418058.000000
2707.4208, 21668977.000000
2706.6917, 15800264.000000
2705.9626, 5869107.000000
2705.2335, 6092928.500000
2704.5045, 3718445.500000
2703.7754, 4853446.500000
2703.0463, 3826173.000000
2702.3172, 1750212.500000
2701.5882, 4163328.000000
2700.8591, 3056143.000000
2700.1300, 2164096.000000
2699.4009, 1270352.500000
2698.6719, 1304950.500000
2697.9428, 1665006.500000
2697.2137, 2545468.500000
2696.4846, 1615239.500000
2695.7556, 1153658.500000
2695.0265, 1124123.000000
2694.2974, 2088718.000000
2693.5683, 2335282.000000
2692.8393, 3114677.000000
2692.1102, 5561884.000000
2691.3811, 5198643.500000
2690.6520, 8052008.500000
2689.9230, 8629071.500000
2689.1939, 13876978.500000
2688.4648, 21751458.000000
2687.7357, 18709838.000000
2687.0067, 7933391.000000
2686.2776, 6058746.500000
2685.5485, 3982090.000000
2684.8194, 4308729.500000
2684.0904, 4692782.000000
2683.3613, 2201331.500000
2682.6322, 5033951.000000
2681.9031, 3799340.000000
2681.1741, 2350632.000000
2680.4450, 2211014.500000
2679.7159, 2411060.500000
2678.9868, 1354499.000000
2678.2578, 1527765.500000
2677.5287, 1793112.000000
2676.7996, 1695009.000000
2676.0705, 2765426.500000
2675.3415, 1692976.500000
2674.6124, 2655642.000000
2673.8833, 2788934.500000
2673.1542, 4193085.500000
2672.4252, 3847429.000000
2671.6961, 7169331.000000
2670.9670, 8894372.500000
2670.2379, 12833951.500000
2669.5089, 22018661.000000
2668.7798, 21822197.500000
2668.0507, 11186187.500000
2667.3216, 5714778.000000
2666.5926, 4946146.000000
2665.8635, 1755757.000000
2665.1344, 4104943.000000
2664.4053, 1726356.000000
2663.6763, 3369052.500000
2662.9472, 2916959.000000
2662.2181, 1818188.000000
2661.4890, 2672889.000000
2660.7600, 3487789.000000
2660.0309, 2141370.500000
2659.3018, 1228108.500000
2658.5727, 2076592.000000
2657.8437, 743806.000000
2657.1146, 2991166.500000
2656.3855, 2351909.500000
2655.6564, 3167563.500000
2654.9274, 2738851.000000
2654.1983, 4384423.500000
2653.4692, 4032801.500000
2652.7401, 5277572.000000
2652.0111, 8306119.500000
2651.2820, 9594709.500000
2650.5529, 20518295.500000
2649.8238, 25260739.000000
2649.0948, 16769824.000000
2648.3657, 7072792.000000
2647.6366, 7010686.000000
2646.9075, 2701939.500000
2646.1785, 3721932.000000
2645.4494, 3461935.000000
2644.7203, 2373119.000000
2643.9912, 1686414.000000
2643.2622, 1612335.000000
2642.5331, 1759177.500000
2641.8040, 3674175.500000
2641.0749, 3893821.000000
2640.3459, 560994.500000
2639.6168, 3173065.500000
2638.8877, 1356915.000000
2638.1586, 2226565.500000
2637.4296, 1856345.500000
2636.7005, 2387011.500000
2635.9714, 3600973.500000
2635.2423, 3720195.000000
2634.5133, 5208540.500000
2633.7842, 5189005.000000
2633.0551, 9082034.000000
2632.3260, 7824083.500000
2631.5970, 16224843.500000
2630.8679, 26104227.000000
2630.1388, 21897342.000000
2629.4097, 9928811.500000
2628.6807, 7884150.500000
2627.9516, 4667441.500000
2627.2225, 3690290.000000
2626.4934, 4898118.000000
2625.7644, 4042710.000000
2625.0353, 2932794.500000
2624.3062, 1430851.000000
2623.5771, 2929391.000000
2622.8481, 1640888.000000
2622.1190, 4518280.000000
2621.3899, 2629942.500000
2620.6608, 2287517.500000
2619.9318, 3001493.500000
2619.2027, 2199477.500000
2618.4736, 3615881.500000
2617.7445, 484167.500000
2617.0154, 3046130.500000
2616.2864, 3537311.500000
2615.5573, 5107215.500000
2614.8282, 5360234.500000
2614.0991, 9648778.500000
2613.3701, 10046748.500000
2612.6410, 11862185.500000
2611.9119, 24793411.000000
2611.1828, 26346990.500000
2610.4538, 14296672.500000
2609.7247, 7483071.000000
2608.9956, 6680213.500000
2608.2665, 2289202.000000
2607.5375, 5216336.000000
2606.8084, 4011729.000000
2606.0793, 3938533.500000
2605.3502, 1263459.000000
2604.6212, 3468112.000000
2603.8921, 2598837.000000
2603.1630, 2107623.500000
2602.4339, 3376710.500000
2601.7049, 848758.500000
2600.9758, 2993251.500000
2600.2467, 2901073.000000
2599.5176, 4038131.500000
2598.7886, 2332117.500000
2598.0595, 2399832.000000
2597.3304, 3219483.500000
2596.6013, 4786819.500000
2595.8723, 5479365.500000
2595.1432, 7730748.500000
2594.4141, 11146935.500000
2593.6850, 9731309.500000
2592.9560, 21808596.000000
2592.2269, 29613927.500000
2591.4978, 20890246.500000
2590.7687, 7648842.500000
2590.0397, 8278338.000000
2589.3106, 3766511.000000
2588.5815, 4479759.500000
2587.8524, 4417953.500000
2587.1234, 3725422.000000
2586.3943, 3401999.000000
2585.6652, 2386370.000000
2584.9361, 3868177.000000
2584.2071, 1247192.500000
2583.4780, 2025942.000000
2582.7489, 1042863.000000
2582.0198, 2158365.500000
2581.2908, 2644036.000000
2580.5617, 3463990.500000
2579.8326, 2467738.500000
2579.1035, 3676100.500000
2578.3745, 4653023.500000
2577.6454, 4437037.500000
2576.9163, 6703643.500000
2576.1872, 6188430.000000
2575.4582, 10227930.000000
2574.7291, 9311446.500000
2574.0000, 18034633.500000
2573.2709, 30367483.000000
2572.5419, 26498691.500000
2571.8128, 10999763.500000
2571.0837, 7793983.500000
2570.3546, 5937991.000000
2569.6256, 3689992.500000
2568.8965, 4533618.000000
2568.1674, 2848062.500000
2567.4383, 4485012.000000
2566.7093, 3277477.000000
2565.9802, 4059549.500000
2565.2511, 2200464.500000
2564.5220, 1846491.500000
2563.7930, 1004996.500000
2563.0639, 2463695.500000
2562.3348, 2446812.000000
2561.6057, 2719270.000000
2560.8767, 2586076.000000
2560.1476, 3504821.500000
2559.4185, 6019236.500000
2558.6894, 4293873.500000
2557.9604, 7615589.000000
2557.2313, 6482325.500000
2556.5022, 8783921.500000
2555.7731, 9664955.500000
2555.0441, 13464862.000000
2554.3150, 29565826.500000
2553.5859, 31363667.500000
2552.8568, 16385962.500000
2552.1278, 7291214.000000
2551.3987, 7370623.000000
2550.6696, 2740238.500000
2549.9405, 5089061.000000
2549.2115, 1251383.500000
2548.4824, 3358290.000000
2547.7533, 3147891.500000
2547.0242, 4004541.000000
2546.2952, 2326519.500000
2545.5661, 1723368.500000
2544.8370, 1416905.000000
2544.1079, 2715364.000000
2543.3789, 3720016.500000
2542.6498, 2305652.500000
2541.9207, 3969756.000000
2541.1916, 1994562.500000
2540.4626, 6425918.500000
2539.7335, 4564393.000000
2539.0044, 6505506.000000
2538.2753, 8224944.000000
2537.5463, 6420787.000000
2536.8172, 10371474.000000
2536.0881, 8467911.500000
2535.3590, 25699362.500000
2534.6300, 35513810.000000
2533.9009, 24525076.000000
2533.1718, 9151405.000000
2532.4427, 10507623.000000
2531.7137, 4538800.500000
2530.9846, 5891300.500000
2530.2555, 5112748.500000
2529.5264, 1214647.500000
2528.7974, 2345498.500000
2528.0683, 2609175.000000
2527.3392, 2905015.000000
2526.6101, 542679.500000
2525.8811, 1870209.500000
2525.1520, 1439606.500000
2524.4229, 3820563.500000
2523.6938, 2263587.000000
2522.9648, 5457493.000000
2522.2357, 3373069.500000
2521.5066, 5346895.000000
2520.7775, 7428990.500000
2520.0485, 4747609.500000
2519.3194, 8761780.500000
2518.5903, 7175869.000000
2517.8612, 10599325.000000
2517.1322, 8692215.000000
2516.4031, 19277431.500000
2515.6740, 35515876.000000
2514.9449, 31808309.000000
2514.2159, 14167761.500000
2513.4868, 11741301.000000
2512.7577, 8762346.500000
2512.0286, 5706839.000000
2511.2996, 7677206.000000
2510.5705, 3678746.500000
2509.8414, 4298131.000000
2509.1123, 3073909.000000
2508.3833, 3091963.000000
2507.6542, 1312144.000000
2506.9251, 2793327.000000
2506.1960, 1510864.500000
2505.4670, 2007404.000000
2504.7379, 1943586.500000
2504.0088, 5084425.500000
2503.2797, 5657362.000000
2502.5507, 2617926.500000
2501.8216, 7072219.500000
2501.0925, 6833361.000000
2500.3634, 8204859.000000
2499.6344, 7804794.000000
2498.9053, 11273085.500000
2498.1762, 11831363.000000
2497.4471, 15072083.000000
2496.7181, 33273986.500000
2495.9890, 36370659.500000
2495.2599, 20481708.500000
2494.5308, 10219096.500000
2493.8018, 10307496.000000
2493.0727, 5584271.000000
2492.3436, 7888923.000000
2491.6145, 4618631.000000
2490.8855, 4924520.500000
2490.1564, 5109949.500000
2489.4273, 3412867.500000
2488.6982, 2064622.500000
2487.9692, 2783303.000000
2487.2401, 3354562.500000
2486.5110, 681060.500000
2485.7819, 1451525.500000
2485.0529, 3273384.000000
2484.3238, 5189239.500000
2483.5947, 2907876.000000
2482.8656, 3999882.000000
2482.1366, 5686995.500000
2481.4075, 8318350.000000
2480.6784, 7149410.000000
2479.9493, 9259554.500000
2479.2203, 13351333.000000
2478.4912, 12455957.000000
2477.7621, 30508898.000000
2477.0330, 40772882.500000
2476.3040, 29197448.000000
2475.5749, 11250964.000000
2474.8458, 10661066.000000
2474.1167, 6131893.500000
2473.3877, 7052519.500000
2472.6586, 6038657.500000
2471.9295, 3463848.500000
2471.2004, 5201209.500000
2470.4714, 3419068.000000
2469.7423, 3239990.000000
2469.0132, 1355518.000000
2468.2841, 3059911.000000
2467.5551, 2225265.500000
2466.8260, 1581499.000000
2466.0969, 2514140.000000
2465.3678, 4229995.500000
2464.6388, 3060352.000000
2463.9097, 3344208.000000
2463.1806, 4212530.000000
2462.4515, 5915995.500000
2461.7225, 7883858.000000
2460.9934, 5946670.500000
2460.2643, 12228001.500000
2459.5352, 10964358.500000
2458.8062, 24408710.500000
2458.0771, 42513285.000000
2457.3480, 38830349.500000
2456.6189, 18123472.500000
2455.8899, 11874488.500000
2455.1608, 10059538.000000
2454.4317, 5780497.500000
2453.7026, 7631875.500000
2452.9736, 4347348.500000
2452.2445, 6375741.000000
2451.5154, 3257149.000000
2450.7863, 4151011.500000
2450.0573, 3740718.000000
2449.3282, 1538439.000000
2448.5991, 2600157.500000
2447.8700, 1917202.000000
2447.1409, 2989825.500000
2446.4119, 3556755.500000
2445.6828, 4428381.500000
2444.9537, 1872520.500000
2444.2246, 5698097.000000
2443.4956, 5664702.500000
2442.7665, 7615246.500000
2442.0374, 6685080.500000
2441.3083, 10877400.000000
2440.5793, 13098547.000000
2439.8502, 17020553.000000
2439.1211, 39242598.500000
2438.3920, 44883074.000000
2437.6630, 26067272.500000
2436.9339, 12225867.500000
2436.2048, 14102950.500000
2435.4757, 6476454.000000
2434.7467, 8019325.000000
2434.0176, 4485945.500000
2433.2885, 7992862.000000
2432.5594, 6223053.000000
2431.8304, 2933029.000000
2431.1013, 5721952.000000
2430.3722, 1888612.500000
2429.6431, 3440435.000000
2428.9141, 1555246.500000
2428.1850, 3833762.500000
2427.4559, 2124210.000000
2426.7268, 5107812.500000
2425.9978, 3545646.500000
2425.2687, 3885686.000000
2424.5396, 6831331.000000
2423.8105, 7728051.500000
2423.0815, 7931268.000000
2422.3524, 9576175.500000
2421.6233, 15579507.500000
2420.8942, 13935357.500000
2420.1652, 33752798.500000
2419.4361, 47804112.000000
2418.7070, 34435933.500000
2417.9779, 12362178.500000
2417.2489, 15384010.000000
2416.5198, 8666115.000000
2415.7907, 7880500.500000
2415.0616, 6110564.000000
2414.3326, 5649988.500000
2413.6035, 7886144.000000
2412.8744, 2671477.500000
2412.1453, 5482201.500000
2411.4163, 2430862.500000
2410.6872, 4102250.000000
2409.9581, 2635268.500000
2409.2290, 3702892.500000
2408.5000, 2646453.500000
2407.7709, 4253148.500000
2407.0418, 5859098.500000
2406.3127, 2588804.500000
2405.5837, 5316005.000000
2404.8546, 6560619.500000
2404.1255, 9192441.500000
2403.3964, 7926370.500000
2402.6674, 14928010.500000
2401.9383, 13980263.000000
2401.2092, 27366444.000000
2400.4801, 48509082.500000
2399.7511, 43909173.500000
2399.0220, 18824610.000000
2398.2929, 13918950.000000
2397.5638, 11466261.500000
2396.8348, 6051283.500000
2396.1057, 8903469.500000
2395.3766, 4580174.500000
2394.6475, 6665203.000000
2393.9185, 4467522.500000
2393.1894, 6230814.500000
2392.4603, 3388030.500000
2391.7312, 3564700.500000
2391.0022, 3699533.000000
2390.2731, 3045453.500000
2389.5440, 3158627.500000
2388.8149, 3579033.500000
2388.0859, 6839480.000000
2387.3568, 4214038.500000
2386.6277, 6624958.000000
2385.8986, 4799604.000000
2385.1696, 9140991.000000
2384.4405, 9242748.000000
2383.7114, 13578850.500000
2382.9823, 15527274.500000
2382.2533, 19712204.500000
2381.5242, 45505683.000000
2380.7951, 51423948.000000
2380.0660, 29676979.500000
2379.3370, 12671649.500000
2378.6079, 13657399.000000
2377.8788, 5353949.500000
2377.1497, 8437810.500000
2376.4207, 6998850.000000
2375.6916, 7013902.500000
2374.9625, 4441869.500000
2374.2334, 7446347.000000
2373.5044, 6110462.000000
2372.7753, 2625084.000000
2372.0462, 4489002.000000
2371.3171, 2237736.500000
2370.5881, 3347226.500000
2369.8590, 2449139.500000
2369.1299, 7217698.000000
2368.4008, 4769461.000000
2367.6718, 8188213.500000
2366.9427, 6718694.000000
2366.2136, 7771190.500000
2365.4845, 10825160.000000
2364.7555, 12417789.000000
2364.0264, 18603599.000000
2363.2973, 15136589.000000
2362.5682, 39177239.000000
2361.8392, 55482226.000000
2361.1101, 40695141.500000
2360.3810, 15054240.500000
2359.6519, 14248615.000000
2358.9229, 8670827.000000
2358.1938, 7486257.500000
2357.4647, 6521127.000000
2356.7356, 7373888.500000
2356.0066, 5779894.500000
2355.2775, 5671772.500000
2354.5484, 7701479.500000
2353.8193, 3102624.500000
2353.0903, 4993410.500000
2352.3612, 2875838.000000
2351.6321, 3754714.000000
2350.9030, 524925.500000
2350.1740, 5450193.500000
2349.4449, 5067210.000000
2348.7158, 7560192.500000
2347.9867, 8397419.000000
2347.2577, 5819174.000000
2346.5286, 11410623.500000
2345.7995, 9893314.000000
2345.0704, 18032408.000000
2344.3414, 16160669.000000
2343.6123, 31505973.500000
2342.8832, 56196380.000000
2342.1541, 51415790.000000
2341.4251, 23031943.000000
2340.6960, 13066091.500000
2339.9669, 12181473.500000
2339.2378, 9354349.500000
2338.5088, 9276605.500000
2337.7797, 5121153.000000
2337.0506, 7682500.000000
2336.3215, 3900787.500000
2335.5925, 6890092.500000
2334.8634, 4765562.000000
2334.1343, 3979342.000000
2333.4052, 4474491.500000
2332.6762, 4114121.000000
2331.9471, 3899119.000000
2331.2180, 1916390.000000
2330.4889, 4401579.500000
2329.7599, 6069781.000000
2329.0308, 9014168.500000
2328.3017, 5160591.000000
2327.5726, 10939740.000000
2326.8436, 10194658.000000
2326.1145, 14581013.000000
2325.3854, 17138059.000000
2324.6563, 22675538.500000
2323.9273, 52377860.500000
2323.1982, 59688432.000000
2322.4691, 34854755.000000
2321.7400, 12565437.500000
2321.0110, 14699303.500000
2320.2819, 9615961.500000
2319.5528, 13140972.500000
2318.8237, 6966442.500000
2318.0947, 7697429.500000
2317.3656, 6959939.500000
2316.6365, 4753051.500000
2315.9074, 6332241.500000
2315.1784, 2302041.000000
2314.4493, 4902775.500000
2313.7202, 4149301.500000
2312.9911, 5386773.500000
2312.2621, 3217658.500000
2311.5330, 3945343.000000
2310.8039, 4624221.500000
2310.0748, 8122689.500000
2309.3458, 6553249.000000
2308.6167, 10369449.500000
2307.8876, 12599217.500000
2307.1585, 12949191.500000
2306.4295, 19723585.500000
2305.7004, 15663413.000000
2304.9713, 43140422.500000
2304.2422, 62968540.000000
2303.5132, 47100389.000000
2302.7841, 16845386.500000
2302.0550, 17030045.000000
2301.3259, 10270869.000000
2300.5969, 12036111.000000
2299.8678, 10300223.000000
2299.1387, 5577761.000000
2298.4096, 9557540.500000
2297.6806, 4893998.000000
2296.9515, 6319300.500000
2296.2224, 3013809.000000
2295.4933, 4067439.000000
2294.7643, 3901919.000000
2294.0352, 4477227.500000
2293.3061, 3811456.000000
2292.5770, 4966503.000000
2291.8480, 5267449.000000
2291.1189, 5895435.500000
2290.3898, 7514352.000000
2289.6607, 9018112.500000
2288.9317, 14180751.500000
2288.2026, 12025123.500000
2287.4735, 20887033.000000
2286.7444, 19239504.500000
2286.0154, 32229549.000000
2285.2863, 60891894.500000
2284.5572, 57865595.000000
2283.8281, 26845345.500000
2283.0991, 17521456.000000
2282.3700, 15660014.500000
2281.6409, 8967082.500000
2280.9118, 11605847.500000
2280.1827, 3896323.000000
2279.4537, 9257503.000000
2278.7246, 7343670.500000
2277.9955, 6848207.500000
2277.2664, 4395817.500000
2276.5374, 3346061.500000
2275.8083, 4117523.000000
2275.0792, 2901302.500000
2274.3501, 3369956.000000
2273.6211, 4275105.000000
2272.8920, 7709558.500000
2272.1629, 3783103.500000
2271.4338, 8452936.000000
2270.7048, 8059309.000000
2269.9757, 13090277.000000
2269.2466, 12516849.000000
2268.5175, 17152417.000000
2267.7885, 23003924.500000
2267.0594, 25727027.000000
2266.3303, 55645409.000000
2265.6012, 65570985.500000
2264.8722, 40098899.000000
2264.1431, 17190231.500000
2263.4140, 18736888.000000
2262.6849, 9915747.500000
2261.9559, 12386995.000000
2261.2268, 5912823.500000
2260.4977, 8134341.000000
2259.7686, 8265027.000000
2259.0396, 8005423.000000
2258.3105, 7315640.500000
2257.5814, 2342633.500000
2256.8523, 5730794.000000
2256.1233, 829509.500000
