ppm,x=0.5 xPbO.(1-x)B2O3
2453.7026, 122231.500000
2452.9736, 607410.125000
2452.2445, 404090.875000
2451.5154, 1287306.125000
2450.7863, 1140297.500000
2450.0573, 439094.625000
2449.3282, 661191.750000
2448.5991, 1831469.875000
2447.8700, 1642302.750000
2447.1409, 810353.875000
2446.4119, 2583934.125000
2445.6828, 2777159.750000
2444.9537, 2052165.750000
2444.2246, 2027543.250000
2443.4956, 1640911.750000
2442.7665, 506359.500000
2442.0374, 1435335.250000
2441.3083, 2006538.375000
2440.5793, 523626.875000
2439.8502, 2675952.625000
2439.1211, 3485643.125000
2438.3920, 2031939.375000
2437.6630, 2223207.125000
2436.9339, 1980143.125000
2436.2048, 1729661.000000
2435.4757, 2254303.250000
2434.7467, 968073.125000
2434.0176, 1454272.875000
2433.2885, 1484263.000000
2432.5594, 1601383.250000
2431.8304, 2035663.375000
2431.1013, 1104273.875000
2430.3722, 862707.500000
2429.6431, 867542.375000
2428.9141, 718772.375000
2428.1850, 953536.125000
2427.4559, 2633318.250000
2426.7268, 2976216.250000
2425.9978, 1887220.750000
2425.2687, 2470352.000000
2424.5396, 2584980.500000
2423.8105, 1774419.875000
2423.0815, 1223897.125000
2422.3524, 2042485.375000
2421.6233, 2285236.500000
2420.8942, 1463904.375000
2420.1652, 2451848.500000
2419.4361, 1938058.500000
2418.7070, 970350.125000
2417.9779, 1774200.500000
2417.2489, 1003852.500000
2416.5198, 1351913.875000
2415.7907, 760572.500000
2415.0616, 1401032.125000
2414.3326, 1725281.625000
2413.6035, 482329.875000
2412.8744, 1451238.375000
2412.1453, 1245379.250000
2411.4163, 997603.125000
2410.6872, 1064286.250000
2409.9581, 974375.625000
2409.2290, 756864.500000
2408.5000, 2163016.125000
2407.7709, 2685179.500000
2407.0418, 861667.875000
2406.3127, 1877482.500000
2405.5837, 1968802.000000
2404.8546, 1562417.625000
2404.1255, 2606340.625000
2403.3964, 1302339.750000
2402.6674, 850124.375000
2401.9383, 1437148.000000
2401.2092, 2314808.625000
2400.4801, 3057977.000000
2399.7511, 1431330.500000
2399.0220, 1036996.375000
2398.2929, 1816361.875000
2397.5638, 686088.250000
2396.8348, 747446.875000
2396.1057, 1486065.625000
2395.3766, 2189469.750000
2394.6475, 2284210.250000
2393.9185, 1505746.750000
2393.1894, 608528.375000
2392.4603, 469230.000000
2391.7312, 1304596.750000
2391.0022, 2007277.250000
2390.2731, 1060458.750000
2389.5440, 1332584.500000
2388.8149, 2701409.375000
2388.0859, 1535474.250000
2387.3568, 856325.375000
2386.6277, 1580668.375000
2385.8986, 424411.500000
2385.1696, 1941371.125000
2384.4405, 1473964.500000
2383.7114, 2221580.625000
2382.9823, 2421850.500000
2382.2533, 811674.250000
2381.5242, 4403569.625000
2380.7951, 4352578.125000
2380.0660, 823772.750000
2379.3370, 2394870.375000
2378.6079, 1605925.500000
2377.8788, 1214008.375000
2377.1497, 1919305.375000
2376.4207, 1960993.625000
2375.6916, 3874642.375000
2374.9625, 3422979.250000
2374.2334, 1616273.000000
2373.5044, 183545.625000
2372.7753, 1925300.000000
2372.0462, 2638323.375000
2371.3171, 1167478.250000
2370.5881, 1075759.000000
2369.8590, 1896035.500000
2369.1299, 1794667.625000
2368.4008, 660137.750000
2367.6718, 1005322.250000
2366.9427, 746937.250000
2366.2136, 1351817.750000
2365.4845, 1697696.250000
2364.7555, 1162418.000000
2364.0264, 3327039.000000
2363.2973, 1826845.375000
2362.5682, 3009973.125000
2361.8392, 5035978.250000
2361.1101, 2388140.375000
2360.3810, 1518618.625000
2359.6519, 1964527.125000
2358.9229, 854894.875000
2358.1938, 2172832.000000
2357.4647, 861527.375000
2356.7356, 2720487.000000
2356.0066, 2959347.875000
2355.2775, 1614290.250000
2354.5484, 345029.750000
2353.8193, 2035310.750000
2353.0903, 2144263.875000
2352.3612, 343873.625000
2351.6321, 2054538.000000
2350.9030, 1081543.250000
2350.1740, 1906511.250000
2349.4449, 2149735.875000
2348.7158, 259304.250000
2347.9867, 857283.125000
2347.2577, 1527370.375000
2346.5286, 3185487.125000
2345.7995, 2013459.875000
2345.0704, 920605.625000
2344.3414, 1521273.500000
2343.6123, 1445278.500000
2342.8832, 3611255.250000
2342.1541, 2862349.000000
2341.4251, 1128451.625000
2340.6960, 1130661.250000
2339.9669, 282336.875000
2339.2378, 1232404.250000
2338.5088, 633383.375000
2337.7797, 1142468.875000
2337.0506, 824343.250000
2336.3215, 421568.500000
2335.5925, 974997.375000
2334.8634, 1643254.750000
2334.1343, 1106889.250000
2333.4052, 1207961.875000
2332.6762, 2587284.875000
2331.9471, 1320826.625000
2331.2180, 1319576.125000
2330.4889, 2230466.250000
2329.7599, 1061808.000000
2329.0308, 487457.875000
2328.3017, 491501.125000
2327.5726, 1480436.625000
2326.8436, 1438682.625000
2326.1145, 705716.500000
2325.3854, 602161.625000
2324.6563, 1468152.500000
2323.9273, 3062414.000000
2323.1982, 3612839.375000
2322.4691, 2712143.500000
2321.7400, 912327.250000
2321.0110, 640363.625000
2320.2819, 468423.125000
2319.5528, 812119.375000
2318.8237, 1243689.000000
2318.0947, 106438.500000
2317.3656, 1655648.750000
2316.6365, 2038194.000000
2315.9074, 947276.750000
2315.1784, 716109.375000
2314.4493, 1939477.875000
2313.7202, 2272043.375000
2312.9911, 1574139.750000
2312.2621, 964887.250000
2311.5330, 1081920.625000
2310.8039, 1298205.125000
2310.0748, 1416013.250000
2309.3458, 724670.625000
2308.6167, 568645.500000
2307.8876, 1566678.000000
2307.1585, 1631214.875000
2306.4295, 776782.125000
2305.7004, 580013.250000
2304.9713, 2017455.000000
2304.2422, 2961578.000000
2303.5132, 2732370.750000
2302.7841, 1640296.875000
2302.0550, 1435057.625000
2301.3259, 1287270.125000
2300.5969, 1096888.500000
2299.8678, 1440481.250000
2299.1387, 634170.000000
2298.4096, 1599843.125000
2297.6806, 2093030.125000
2296.9515, 1033365.375000
2296.2224, 2162509.375000
2295.4933, 2829999.375000
2294.7643, 1931339.000000
2294.0352, 987960.875000
2293.3061, 624702.875000
2292.5770, 757315.000000
2291.8480, 1309673.875000
2291.1189, 1895650.250000
2290.3898, 1990924.625000
2289.6607, 1284074.875000
2288.9317, 868804.000000
2288.2026, 1598571.375000
2287.4735, 2103934.250000
2286.7444, 2139999.000000
2286.0154, 2245519.375000
2285.2863, 1997621.750000
2284.5572, 1657953.000000
2283.8281, 2580205.625000
2283.0991, 2704015.625000
2282.3700, 1688641.500000
2281.6409, 1147839.500000
2280.9118, 929802.500000
2280.1827, 379744.250000
2279.4537, 1160033.250000
2278.7246, 1235052.875000
2277.9955, 647663.000000
2277.2664, 2442857.875000
2276.5374, 3155900.500000
2275.8083, 1930016.125000
2275.0792, 824870.250000
2274.3501, 903671.125000
2273.6211, 417057.125000
2272.8920, 1138272.375000
2272.1629, 1235926.250000
2271.4338, 1673105.375000
2270.7048, 2834500.375000
2269.9757, 3397406.500000
2269.2466, 1884206.125000
2268.5175, 983732.500000
2267.7885, 2760371.500000
2267.0594, 3213364.000000
2266.3303, 3829803.500000
2265.6012, 2594225.750000
2264.8722, 1207841.125000
2264.1431, 3021144.500000
2263.4140, 2096019.125000
2262.6849, 973687.875000
2261.9559, 1079656.125000
2261.2268, 577836.000000
2260.4977, 1331302.500000
2259.7686, 605560.625000
2259.0396, 260882.875000
2258.3105, 576846.875000
2257.5814, 1637821.000000
2256.8523, 1626828.250000
2256.1233, 1845352.125000
2255.3942, 2185034.500000
2254.6651, 1014117.750000
