ppm,x=0.5 xPbO.(1-x)B2O3
1927.8344, 1046924.500000
1927.6521, 1043938.312500
1927.4699, 960392.125000
1927.2876, 828526.375000
1927.1053, 740821.937500
1926.9231, 664565.187500
1926.7408, 618849.437500
1926.5585, 591452.062500
1926.3763, 609322.968750
1926.1940, 679064.875000
1926.0117, 775616.250000
1925.8294, 888247.812500
1925.6472, 917617.218750
1925.4649, 931293.843750
1925.2826, 898495.000000
1925.1004, 837820.406250
1924.9181, 807286.750000
1924.7358, 738829.968750
1924.5536, 678311.781250
1924.3713, 622555.125000
1924.1890, 612220.468750
1924.0068, 632650.531250
1923.8245, 715936.093750
1923.6422, 836922.125000
1923.4600, 923080.781250
1923.2777, 1028968.750000
1923.0954, 1084811.218750
1922.9131, 1110636.593750
1922.7309, 1058451.375000
1922.5486, 955779.812500
1922.3663, 847090.093750
1922.1841, 734790.750000
1922.0018, 744790.812500
1921.8195, 721862.781250
1921.6373, 799051.000000
1921.4550, 936288.593750
1921.2727, 1081126.812500
1921.0905, 1314292.750000
1920.9082, 1457464.031250
1920.7259, 1546656.875000
1920.5437, 1521756.968750
1920.3614, 1492519.156250
1920.1791, 1448826.625000
1919.9968, 1396464.156250
1919.8146, 1384145.687500
1919.6323, 1343637.156250
1919.4500, 1313878.187500
1919.2678, 1290566.718750
1919.0855, 1300611.625000
1918.9032, 1269498.062500
1918.7210, 1167357.531250
1918.5387, 1022615.343750
1918.3564, 819679.156250
1918.1742, 663546.593750
1917.9919, 611814.687500
1917.8096, 622701.906250
1917.6274, 704948.562500
1917.4451, 832008.093750
1917.2628, 917022.718750
1917.0805, 976818.906250
1916.8983, 1005608.000000
1916.7160, 968095.593750
1916.5337, 971558.406250
1916.3515, 999598.062500
1916.1692, 1027071.968750
1915.9869, 1002079.250000
1915.8047, 955529.250000
1915.6224, 896049.250000
1915.4401, 846148.062500
1915.2579, 885858.343750
1915.0756, 845547.750000
1914.8933, 757240.937500
1914.7111, 684808.281250
1914.5288, 609398.937500
1914.3465, 654235.968750
1914.1642, 771196.312500
1913.9820, 865053.968750
1913.7997, 962556.875000
1913.6174, 975228.187500
1913.4352, 937017.843750
1913.2529, 862539.875000
1913.0706, 773243.375000
1912.8884, 769333.625000
1912.7061, 816638.531250
1912.5238, 928560.718750
1912.3416, 999581.718750
1912.1593, 1039382.843750
1911.9770, 1060458.437500
1911.7948, 1035819.281250
1911.6125, 1006880.500000
1911.4302, 913956.062500
1911.2479, 782653.281250
1911.0657, 658388.156250
1910.8834, 548991.000000
1910.7011, 463829.125000
1910.5189, 393203.468750
1910.3366, 325160.906250
1910.1543, 307894.812500
1909.9721, 335308.281250
1909.7898, 389520.406250
1909.6075, 480759.812500
1909.4253, 590207.812500
1909.2430, 693129.375000
1909.0607, 792136.406250
1908.8785, 873217.125000
1908.6962, 904099.000000
1908.5139, 935805.906250
1908.3316, 968007.687500
1908.1494, 1004014.187500
1907.9671, 979736.906250
1907.7848, 988560.437500
1907.6026, 1017237.718750
1907.4203, 1074589.031250
1907.2380, 1225011.031250
1907.0558, 1314978.750000
1906.8735, 1368686.156250
1906.6912, 1354603.531250
1906.5090, 1337154.531250
1906.3267, 1277073.968750
1906.1444, 1191423.125000
1905.9622, 1100618.343750
1905.7799, 950971.687500
1905.5976, 847956.187500
1905.4153, 772909.968750
1905.2331, 747244.250000
1905.0508, 705417.843750
1904.8685, 687694.531250
1904.6863, 684428.187500
1904.5040, 675617.156250
1904.3217, 741876.312500
1904.1395, 790991.031250
1903.9572, 829822.593750
1903.7749, 844887.062500
1903.5927, 869472.343750
1903.4104, 893633.125000
1903.2281, 917539.312500
1903.0459, 921972.593750
1902.8636, 890466.125000
1902.6813, 903311.968750
1902.4990, 942760.187500
1902.3168, 1045943.937500
1902.1345, 1100969.531250
1901.9522, 1092204.781250
1901.7700, 1045178.812500
1901.5877, 979830.687500
1901.4054, 998481.250000
1901.2232, 1054547.781250
1901.0409, 1133056.218750
1900.8586, 1154109.250000
1900.6764, 1168365.218750
1900.4941, 1190450.031250
1900.3118, 1217230.562500
1900.1296, 1281493.500000
1899.9473, 1274015.218750
1899.7650, 1189526.125000
1899.5827, 1058846.312500
1899.4005, 942585.500000
1899.2182, 844365.906250
1899.0359, 781253.218750
1898.8537, 739197.562500
1898.6714, 684825.812500
1898.4891, 698497.937500
1898.3069, 733712.937500
1898.1246, 781849.218750
1897.9423, 790127.718750
1897.7601, 733169.625000
1897.5778, 715018.937500
1897.3955, 720144.781250
1897.2133, 796892.625000
1897.0310, 848939.687500
1896.8487, 868508.250000
1896.6664, 868596.343750
1896.4842, 871775.562500
1896.3019, 959776.937500
1896.1196, 986829.281250
1895.9374, 977324.687500
1895.7551, 931730.687500
1895.5728, 850993.687500
1895.3906, 823846.375000
1895.2083, 828841.968750
1895.0260, 824951.906250
1894.8438, 795575.593750
1894.6615, 751676.625000
1894.4792, 699067.000000
1894.2970, 630204.437500
1894.1147, 580541.250000
1893.9324, 544496.250000
1893.7501, 516619.468750
1893.5679, 502149.437500
1893.3856, 478801.781250
1893.2033, 469497.718750
1893.0211, 468617.000000
1892.8388, 502966.187500
1892.6565, 553676.750000
1892.4743, 569123.406250
1892.2920, 563418.937500
1892.1097, 518987.562500
1891.9275, 492812.125000
1891.7452, 492401.000000
1891.5629, 507443.156250
1891.3807, 581337.656250
1891.1984, 633034.750000
1891.0161, 669670.437500
1890.8338, 697272.343750
1890.6516, 738762.343750
1890.4693, 801218.125000
1890.2870, 861077.656250
1890.1048, 919379.937500
1889.9225, 954518.093750
1889.7402, 959242.218750
1889.5580, 1052146.937500
1889.3757, 1197942.125000
1889.1934, 1303438.875000
1889.0112, 1392735.812500
1888.8289, 1442807.375000
1888.6466, 1469351.718750
1888.4643, 1468045.437500
1888.2821, 1537279.375000
1888.0998, 1534681.687500
1887.9175, 1488999.718750
1887.7353, 1424694.156250
1887.5530, 1323812.000000
1887.3707, 1187335.093750
1887.1885, 1029508.593750
1887.0062, 949703.625000
1886.8239, 828219.406250
1886.6417, 760139.281250
1886.4594, 724090.718750
1886.2771, 653834.625000
1886.0949, 582764.093750
1885.9126, 535530.875000
1885.7303, 502595.125000
1885.5480, 499991.906250
1885.3658, 523126.156250
1885.1835, 546295.343750
1885.0012, 569485.531250
1884.8190, 567966.625000
1884.6367, 632042.312500
1884.4544, 717556.218750
1884.2722, 815928.656250
1884.0899, 962943.093750
1883.9076, 1072100.281250
1883.7254, 1166781.843750
1883.5431, 1252780.937500
1883.3608, 1359396.000000
1883.1786, 1387720.343750
1882.9963, 1367049.500000
1882.8140, 1316991.531250
1882.6317, 1192959.500000
1882.4495, 1152121.156250
1882.2672, 1152721.593750
1882.0849, 1178176.843750
1881.9027, 1149720.968750
1881.7204, 1138341.093750
1881.5381, 1150911.687500
1881.3559, 1177847.687500
1881.1736, 1304869.562500
1880.9913, 1345153.875000
1880.8091, 1331627.312500
1880.6268, 1285825.218750
1880.4445, 1182715.875000
1880.2623, 1073825.156250
1880.0800, 952972.781250
1879.8977, 824945.906250
1879.7154, 641336.968750
1879.5332, 492764.656250
1879.3509, 361975.531250
1879.1686, 241852.656250
1878.9864, 240562.187500
1878.8041, 292392.156250
1878.6218, 380375.593750
1878.4396, 490043.781250
1878.2573, 586513.875000
1878.0750, 668317.000000
1877.8928, 739975.406250
1877.7105, 805549.093750
1877.5282, 836399.812500
1877.3460, 822688.031250
1877.1637, 807316.500000
1876.9814, 790949.437500
1876.7991, 779356.812500
1876.6169, 777899.500000
1876.4346, 775323.625000
1876.2523, 772076.875000
1876.0701, 752455.906250
1875.8878, 723252.968750
1875.7055, 656833.625000
1875.5233, 568092.062500
1875.3410, 487506.218750
1875.1587, 484724.468750
1874.9765, 538948.625000
1874.7942, 627364.750000
1874.6119, 716999.187500
1874.4297, 757678.750000
1874.2474, 776671.062500
1874.0651, 782655.437500
1873.8828, 778235.281250
1873.7006, 707797.718750
1873.5183, 588595.906250
1873.3360, 440145.500000
1873.1538, 326763.000000
1872.9715, 286689.562500
1872.7892, 339778.625000
1872.6070, 448746.312500
1872.4247, 569785.875000
1872.2424, 689274.031250
1872.0602, 761473.187500
1871.8779, 805308.593750
1871.6956, 883503.250000
1871.5134, 933919.562500
1871.3311, 974294.937500
1871.1488, 1008647.781250
1870.9665, 997513.937500
1870.7843, 980826.093750
1870.6020, 997458.656250
1870.4197, 1034076.656250
1870.2375, 1036794.250000
1870.0552, 1108429.406250
1869.8729, 1152318.062500
1869.6907, 1179564.468750
1869.5084, 1227346.656250
1869.3261, 1266103.531250
1869.1439, 1275946.281250
1868.9616, 1268446.468750
1868.7793, 1225848.687500
1868.5971, 1131338.125000
1868.4148, 1040026.781250
1868.2325, 950634.218750
1868.0502, 905952.468750
1867.8680, 834622.718750
1867.6857, 791748.406250
1867.5034, 765941.656250
1867.3212, 738215.375000
1867.1389, 723507.125000
1866.9566, 729147.843750
1866.7744, 746993.843750
1866.5921, 675175.062500
1866.4098, 611880.125000
1866.2276, 537774.437500
1866.0453, 457184.437500
1865.8630, 515423.031250
1865.6808, 661339.281250
1865.4985, 801409.187500
1865.3162, 937972.500000
1865.1339, 1003697.531250
1864.9517, 1052057.812500
1864.7694, 1112122.718750
1864.5871, 1179208.031250
1864.4049, 1323865.062500
1864.2226, 1393456.468750
1864.0403, 1438885.312500
1863.8581, 1469821.500000
1863.6758, 1486096.750000
1863.4935, 1526674.375000
1863.3113, 1581184.250000
1863.1290, 1644050.625000
1862.9467, 1572281.812500
1862.7645, 1519878.656250
1862.5822, 1466699.781250
1862.3999, 1413055.656250
1862.2176, 1435904.000000
1862.0354, 1372812.125000
1861.8531, 1267394.875000
1861.6708, 1136591.000000
1861.4886, 1025467.343750
1861.3063, 905408.687500
1861.1240, 838806.968750
1860.9418, 804268.562500
1860.7595, 700135.937500
1860.5772, 668408.875000
1860.3950, 609384.718750
1860.2127, 533987.843750
1860.0304, 561540.968750
1859.8482, 636794.375000
1859.6659, 742837.812500
1859.4836, 867349.000000
1859.3013, 952833.093750
1859.1191, 1043369.250000
1858.9368, 1128170.781250
1858.7545, 1209532.750000
1858.5723, 1223106.906250
1858.3900, 1157663.281250
1858.2077, 1037217.187500
1858.0255, 883780.843750
1857.8432, 784016.093750
1857.6609, 659474.093750
1857.4787, 607751.656250
1857.2964, 599706.093750
1857.1141, 592958.750000
1856.9319, 631201.843750
1856.7496, 631817.437500
1856.5673, 609864.187500
1856.3850, 595725.750000
1856.2028, 590437.406250
1856.0205, 571864.968750
1855.8382, 545324.750000
1855.6560, 503177.875000
1855.4737, 474968.187500
1855.2914, 488033.218750
1855.1092, 525854.687500
1854.9269, 587945.937500
1854.7446, 619724.562500
1854.5624, 633886.937500
1854.3801, 637483.156250
1854.1978, 608559.000000
1854.0156, 563267.343750
1853.8333, 533200.093750
1853.6510, 512264.375000
1853.4687, 526914.562500
1853.2865, 584826.187500
1853.1042, 619836.750000
1852.9219, 641111.406250
1852.7397, 693164.093750
1852.5574, 756290.625000
1852.3751, 802855.593750
1852.1929, 839487.031250
1852.0106, 835729.218750
1851.8283, 821596.031250
1851.6461, 802731.031250
1851.4638, 781027.843750
1851.2815, 709495.812500
1851.0993, 628818.062500
1850.9170, 607221.375000
1850.7347, 621061.281250
1850.5524, 724352.156250
1850.3702, 841962.125000
1850.1879, 958275.343750
1850.0056, 1073810.750000
1849.8234, 1178612.437500
1849.6411, 1276163.937500
1849.4588, 1344852.125000
1849.2766, 1396228.156250
1849.0943, 1354025.437500
1848.9120, 1262889.437500
1848.7298, 1145493.812500
1848.5475, 1012347.750000
1848.3652, 963829.468750
1848.1830, 913688.312500
1848.0007, 875205.187500
1847.8184, 843714.500000
1847.6361, 804278.750000
1847.4539, 796174.468750
1847.2716, 811599.093750
1847.0893, 841136.281250
1846.9071, 790315.812500
1846.7248, 763997.375000
1846.5425, 715144.281250
1846.3603, 652775.000000
1846.1780, 711647.187500
1845.9957, 844329.250000
1845.8135, 952905.781250
1845.6312, 1047023.906250
1845.4489, 1086366.531250
1845.2666, 1061789.312500
1845.0844, 1098604.875000
1844.9021, 1172243.531250
1844.7198, 1227792.750000
1844.5376, 1242210.500000
1844.3553, 1251939.187500
1844.1730, 1258855.375000
1843.9908, 1294430.406250
1843.8085, 1348752.812500
1843.6262, 1356878.187500
1843.4440, 1337294.781250
1843.2617, 1263334.437500
1843.0794, 1137598.031250
1842.8972, 1025400.000000
1842.7149, 921322.187500
1842.5326, 873748.718750
1842.3503, 773484.093750
1842.1681, 717934.031250
1841.9858, 689203.656250
1841.8035, 655859.406250
1841.6213, 752619.625000
1841.4390, 791696.218750
1841.2567, 796174.437500
1841.0745, 816941.000000
1840.8922, 780678.031250
1840.7099, 755134.375000
1840.5277, 736020.156250
1840.3454, 706629.250000
1840.1631, 742538.000000
1839.9809, 826526.281250
1839.7986, 939352.468750
1839.6163, 998721.343750
1839.4340, 1061910.250000
1839.2518, 1078831.312500
1839.0695, 1068001.156250
1838.8872, 1098005.031250
1838.7050, 1070074.312500
1838.5227, 1017298.281250
1838.3404, 949620.093750
1838.1582, 845182.437500
1837.9759, 736465.468750
1837.7936, 669704.718750
1837.6114, 628109.125000
1837.4291, 623643.312500
1837.2468, 647312.343750
1837.0646, 678122.781250
1836.8823, 713216.625000
1836.7000, 749058.062500
1836.5177, 780293.968750
1836.3355, 809895.281250
1836.1532, 838516.187500
1835.9709, 828281.125000
1835.7887, 809437.125000
1835.6064, 796271.625000
1835.4241, 786512.062500
1835.2419, 829691.843750
1835.0596, 852673.687500
1834.8773, 865357.562500
1834.6951, 871864.718750
1834.5128, 815432.375000
1834.3305, 752271.968750
1834.1483, 661315.187500
1833.9660, 553686.312500
1833.7837, 555041.906250
1833.6014, 624492.531250
1833.4192, 695410.406250
1833.2369, 767208.281250
1833.0546, 777282.656250
1832.8724, 782118.218750
1832.6901, 836459.281250
1832.5078, 920493.593750
1832.3256, 962096.656250
1832.1433, 946600.281250
1831.9610, 916708.968750
1831.7788, 878183.656250
1831.5965, 877613.000000
1831.4142, 863536.062500
1831.2320, 842037.125000
1831.0497, 816086.500000
1830.8674, 863745.312500
1830.6851, 1026862.906250
1830.5029, 1202989.875000
1830.3206, 1386919.875000
1830.1383, 1523964.562500
1829.9561, 1579942.937500
1829.7738, 1625136.093750
1829.5915, 1663860.281250
1829.4093, 1588240.843750
1829.2270, 1441109.406250
1829.0447, 1242132.093750
1828.8625, 1012057.812500
1828.6802, 898408.000000
1828.4979, 891298.656250
1828.3157, 888519.500000
1828.1334, 888337.531250
1827.9511, 896471.125000
1827.7688, 863962.125000
1827.5866, 929013.625000
1827.4043, 1052581.625000
1827.2220, 1091667.218750
1827.0398, 1159978.968750
1826.8575, 1153962.843750
1826.6752, 1103365.187500
1826.4930, 1123123.031250
1826.3107, 1160853.062500
1826.1284, 1142810.531250
1825.9462, 1091315.812500
1825.7639, 1059488.031250
1825.5816, 980108.312500
1825.3994, 1000256.125000
1825.2171, 1080100.156250
1825.0348, 1097149.812500
1824.8525, 1140747.562500
1824.6703, 1148426.562500
1824.4880, 1134561.625000
1824.3057, 1092340.656250
1824.1235, 1038090.593750
1823.9412, 984241.781250
1823.7589, 930633.656250
1823.5767, 936961.875000
1823.3944, 872081.468750
1823.2121, 815202.875000
1823.0299, 763123.750000
1822.8476, 705794.687500
1822.6653, 735493.937500
1822.4831, 732633.875000
1822.3008, 710244.843750
1822.1185, 741535.593750
1821.9362, 793484.968750
1821.7540, 878641.656250
1821.5717, 983715.937500
1821.3894, 1045319.937500
1821.2072, 1017944.718750
1821.0249, 995872.093750
1820.8426, 976980.000000
1820.6604, 911931.500000
1820.4781, 883988.343750
1820.2958, 865790.093750
1820.1136, 853436.843750
1819.9313, 858732.093750
1819.7490, 910801.468750
1819.5668, 957885.875000
1819.3845, 1001980.281250
1819.2022, 1013571.218750
1819.0199, 961730.218750
1818.8377, 886943.281250
1818.6554, 798393.406250
1818.4731, 741906.218750
1818.2909, 690099.781250
1818.1086, 658513.468750
1817.9263, 639055.062500
1817.7441, 681783.750000
1817.5618, 756207.468750
1817.3795, 833269.468750
1817.1973, 911913.906250
1817.0150, 936949.468750
1816.8327, 991891.593750
1816.6505, 1038043.875000
1816.4682, 1078924.031250
1816.2859, 1081372.625000
1816.1036, 1063342.406250
1815.9214, 1074446.562500
1815.7391, 1103025.500000
1815.5568, 1172370.281250
1815.3746, 1202352.750000
1815.1923, 1187772.875000
1815.0100, 1146464.687500
1814.8278, 1109608.750000
1814.6455, 1072236.437500
1814.4632, 992015.562500
1814.2810, 886094.343750
1814.0987, 800430.593750
1813.9164, 741294.437500
1813.7342, 755023.187500
1813.5519, 812456.031250
1813.3696, 829380.250000
1813.1873, 844309.593750
1813.0051, 830424.656250
1812.8228, 799257.000000
1812.6405, 804991.375000
1812.4583, 797934.093750
1812.2760, 763864.812500
1812.0937, 713593.843750
1811.9115, 731639.812500
1811.7292, 789640.156250
1811.5469, 899938.437500
1811.3647, 1041604.875000
1811.1824, 1129517.312500
1811.0001, 1204880.031250
1810.8179, 1316681.500000
1810.6356, 1450338.781250
1810.4533, 1501925.281250
1810.2710, 1500224.937500
1810.0888, 1462540.937500
1809.9065, 1403274.062500
1809.7242, 1301291.781250
1809.5420, 1222706.343750
1809.3597, 1056927.875000
1809.1774, 838851.375000
1808.9952, 777562.375000
1808.8129, 772076.375000
1808.6306, 884745.750000
1808.4484, 1068284.250000
1808.2661, 1209908.843750
1808.0838, 1292914.781250
1807.9016, 1375089.656250
1807.7193, 1456766.031250
1807.5370, 1457669.937500
1807.3547, 1423039.531250
1807.1725, 1285744.343750
1806.9902, 1086871.187500
1806.8079, 976774.750000
1806.6257, 920605.125000
1806.4434, 882098.468750
1806.2611, 854186.000000
1806.0789, 782672.156250
1805.8966, 743217.062500
1805.7143, 788333.218750
1805.5321, 884174.968750
1805.3498, 944724.062500
1805.1675, 1020424.312500
1804.9853, 1019684.687500
1804.8030, 973096.750000
1804.6207, 1029300.031250
1804.4384, 1017029.750000
1804.2562, 1024437.718750
1804.0739, 1043648.593750
1803.8916, 941234.187500
1803.7094, 789091.468750
1803.5271, 663320.093750
1803.3448, 553366.187500
1803.1626, 539945.437500
1802.9803, 637820.437500
1802.7980, 695608.562500
1802.6158, 729352.718750
1802.4335, 759796.750000
1802.2512, 726257.000000
1802.0689, 726075.125000
1801.8867, 745901.156250
1801.7044, 722984.062500
1801.5221, 743095.937500
1801.3399, 763043.250000
1801.1576, 782891.843750
1800.9753, 796952.500000
1800.7931, 799498.062500
1800.6108, 825981.468750
1800.4285, 866822.687500
1800.2463, 903597.625000
1800.0640, 884979.000000
1799.8817, 846473.937500
1799.6995, 796041.125000
1799.5172, 784430.531250
1799.3349, 855771.718750
1799.1526, 897724.937500
1798.9704, 922051.375000
1798.7881, 998633.875000
1798.6058, 1042977.656250
1798.4236, 1089268.687500
1798.2413, 1136727.687500
1798.0590, 1139529.312500
1797.8768, 1106852.531250
1797.6945, 1089242.031250
1797.5122, 1080668.250000
1797.3300, 1033056.750000
1797.1477, 1051968.843750
