-3978.4942,3562139.75
-3977.4942,3550843.067880882
-3976.4942,3539546.3857617644
-3975.4942,3528249.7036426463
-3974.4942,3516953.0215235283
-3973.4942,3505656.3394044107
-3972.4942,3494359.6572852926
-3971.4942,3483062.975166175
-3970.4942,3471766.293047057
-3969.4942,3460469.610927939
-3968.4942,3449172.9288088214
-3967.4942,3437876.2466897033
-3966.4942,3426579.5645705853
-3965.4942,3415282.8824514677
-3964.4942,3403986.2003323496
-3963.4942,3392689.518213232
-3962.4942,3381392.836094114
-3961.4942,3370096.153974996
-3960.4942,3358799.4718558784
-3959.4942,3348354.6730748722
-3958.4942,3356418.975912898
-3957.4942,3364483.278750923
-3956.4942,3372547.5815889486
-3955.4942,3380611.884426974
-3954.4942,3388676.187265
-3953.4942,3396740.4901030255
-3952.4942,3404804.792941051
-3951.4942,3412869.0957790767
-3950.4942,3420933.3986171023
-3949.4942,3428997.701455128
-3948.4942,3437062.0042931535
-3947.4942,3445126.3071311787
-3946.4942,3453190.6099692043
-3945.4942,3461254.91280723
-3944.4942,3469319.2156452555
-3943.4942,3477383.518483281
-3942.4942,3476793.70225226
-3941.4942,3453422.774181992
-3940.4942,3430051.846111723
-3939.4942,3406680.918041455
-3938.4942,3383309.9899711865
-3937.4942,3359939.061900918
-3936.4942,3336568.13383065
-3935.4942,3313197.205760381
-3934.4942,3289826.277690113
-3933.4942,3266455.3496198445
-3932.4942,3243084.4215495763
-3931.4942,3219713.4934793077
-3930.4942,3196342.565409039
-3929.4942,3172971.637338771
-3928.4942,3149600.7092685024
-3927.4942,3126229.7811982343
-3926.4942,3102858.8531279657
-3925.4942,3079487.9250576976
-3924.4942,3056116.996987429
-3923.4942,3037401.278949924
-3922.4942,3028609.7747216886
-3921.4942,3019818.270493454
-3920.4942,3011026.766265219
-3919.4942,3002235.2620369843
-3918.4942,2993443.7578087496
-3917.4942,2984652.253580515
-3916.4942,2975860.74935228
-3915.4942,2967069.245124045
-3914.4942,2958277.74089581
-3913.4942,2949486.2366675753
-3912.4942,2940694.7324393406
-3911.4942,2931903.228211106
-3910.4942,2923111.723982871
-3909.4942,2914320.219754636
-3908.4942,2905528.715526401
-3907.4942,2896737.2112981663
-3906.4942,2887945.7070699316
-3905.4942,2879154.202841697
-3904.4942,2874182.4126583696
-3903.4942,2875901.954233412
-3902.4942,2877621.495808454
-3901.4942,2879341.0373834963
-3900.4942,2881060.5789585384
-3899.4942,2882780.1205335804
-3898.4942,2884499.662108623
-3897.4942,2886219.203683665
-3896.4942,2887938.745258707
-3895.4942,2889658.286833749
-3894.4942,2891377.828408791
-3893.4942,2893097.3699838337
-3892.4942,2894816.911558876
-3891.4942,2896536.453133918
-3890.4942,2898255.99470896
-3889.4942,2899975.536284002
-3888.4942,2901695.0778590445
-3887.4942,2903414.6194340866
-3886.4942,2905134.1610091287
-3885.4942,2906853.7025841707
-3884.4942,2908573.244159213
-3883.4942,2910292.7857342553
-3882.4942,2912012.3273092974
-3881.4942,2965041.687971004
-3880.4942,3034088.1145830094
-3879.4942,3103134.541195015
-3878.4942,3172180.96780702
-3877.4942,3241227.3944190256
-3876.4942,3310273.821031031
-3875.4942,3379320.247643037
-3874.4942,3448366.6742550423
-3873.4942,3517413.100867048
-3872.4942,3586459.5274790535
-3871.4942,3655505.954091059
-3870.4942,3724552.3807030646
